ID,wav,semantics,transcript
121,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:12:01_6,[{'type': 'person'| 'filler': 'coelho'}| {'type': 'law'| 'filler': 'lisbon treaty'}| {'type': 'date'| 'filler': 'the autumn'}| {'type': 'org'| 'filler': 'parliament'}| {'type': 'org'| 'filler': 'council'}],on that basis and under current legislation it is up to the council to inform parliament accordingly. in this context i would like to take up your proposal and confirm that i will soon in the autumn propose a new evaluation mechanism following the entry into force of the lisbon treaty for the reasons that you stated mr coelho.
122,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:12:01_10,[],there is no real follow up at this time after evaluations are made and the recommendations are not always implemented.
123,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:12:01_7,[{'type': 'org'| 'filler': 'parliament'}],i think that both member states and parliament should be involved in this mechanism.
124,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:12:01_9,[],with this new mechanism the commission aims to remedy the current weaknesses as referred to by the rapporteur.
125,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:12:01_3,[{'type': 'gpe'| 'filler': 'romania'}| {'type': 'gpe'| 'filler': 'bulgaria'}| {'type': 'ordinal'| 'filler': 'first'}],but the first steps have been successful confirmed by the positive evaluation of data protection which allows now bulgaria and romania to get access to the schengen information system.
126,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:12:01_5,[{'type': 'org'| 'filler': 'council'}| {'type': 'org'| 'filler': 'council'}| {'type': 'law'| 'filler': 'schengen'}],it is indeed the practice in the current schengen evaluation that the member states concerned report to the council on the measures to comply with the recommendations as the evaluation mechanism is now under full responsibility of the council.
127,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_8,[],the security of travel without border controls rests heavily upon trust in the ability of individual member states to perform checks to appropriate standards.
128,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_15,[{'type': 'ordinal'| 'filler': 'third'}],spyware allows a third party to access the same data as the user.
129,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_6,[{'type': 'loc'| 'filler': 'schengen'}],will we have to provide financial support for developing information gathering systems in those countries aspiring to schengen in order to mitigate the potential increase in crime related to open border policy?
130,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_4,[],in particular the equilibrium between cost and efficiency.
131,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_17,[],member states must demonstrate exceptionally advanced security and even with the greatest efforts and intentions one cannot rule out the possibility of a breach which in turn would compromise all involved.
132,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_11,[],for example at what point will the storage of biometric data be positive?
133,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_16,[],the broader the system the more data there is to access and the greater the number of criminals with aspirations to abuse the system.
134,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_10,[],similarly deeper integration alongside a broadening of member state involvement may require an expansion of measures used in the schengen information system especially as we approach the advent of sis ii.
135,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_5,[{'type': 'gpe'| 'filler': 'uk'}],the uk operates independent stringent checks and does not participate in passport free travel.
136,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_3,[{'type': 'ordinal'| 'filler': 'second'}| {'type': 'gpe'| 'filler': 'romania'}| {'type': 'gpe'| 'filler': 'bulgaria'}],after the accession of bulgaria and romania to the sis the primary question must be whether these member states are at a point where they can guarantee a level of scrutiny domestically to warrant free movement across the continent. there has been significant opposition to moving towards a second evolution of the schengen information system
137,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_7,[{'type': 'law'| 'filler': 'schengen'}],schengen brought with it an increase in the possibility of trafficking in illegal goods and people across borders.
138,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_9,[],the expansion of the schengen information system increases the window for corruption and creates a much larger collection of information for criminals wishing to hack into the network.
139,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_14,[{'type': 'cardinal'| 'filler': 'two'}| {'type': 'cardinal'| 'filler': 'one'}],it cannot be known how many of these systems are free of malicious software. in general one in two computers have been victims to malicious infection.
140,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:23:27_12,[],critics also worry that the system may be used to monitor citizens with particular political views with information garnered liable to be mishandled for political ends. with an increasing number of states joining the acquis the risk is heightened.
141,fine-tune/20100615-0900-PLENARY-16-en_20100615-23:32:10_2,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'loc'| 'filler': 'schengen area'}],the schengen area is an achievement of the european union; we can be extremely proud of it.
142,fine-tune/20131121-0900-PLENARY-9-en_20131121-12:47:01_1,[{'type': 'gpe'| 'filler': 'uk'}],the uk has been a net beneficiary of the former fp seven programme and i very much hope that this will continue to be the case during the lifetime of horizon.
143,fine-tune/20131121-0900-PLENARY-9-en_20131121-12:47:01_2,[{'type': 'gpe'| 'filler': 'london'}| {'type': 'date'| 'filler': 'two thousand and twenty'}],two thousand and twenty london my constituency is home to many leading internationally known universities and it is these institutions which need this continued successful funding.
144,fine-tune/20131121-0900-PLENARY-9-en_20131121-13:12:04_1,[],for these reasons i fully endorse the necessity of integrating the principle of special and differential treatment throughout the process and increasing its precision and efficiency and reiterating support for the everything but arms initiative.
145,fine-tune/20131121-0900-PLENARY-9-en_20131121-13:12:04_0,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'doha'}| {'type': 'date'| 'filler': 'twelve years'}],mr president although the twelve years of the doha trade talks have been marked by the repeated collapse of negotiations and allegations of bad faith the development agenda is still the best current hope we have in promoting multilateral free and fair trade across the world and in reducing the many non tariff barriers placed in its path. we in the eu the world's most successful trading bloc know how the abolition of tariffs and quotas can increase prosperity for all but we also know that this cannot be achieved without extremely careful deliberation and clearly targeted reforms which take into account the needs of all countries and not simply the richest.
146,fine-tune/20131121-0900-PLENARY-9-en_20131121-13:02:57_2,[{'type': 'org'| 'filler': 'ecr'}],i am also pleased that as part of the process the ecr my group has been able to enforce its message of encouraging a reduction in bureaucracy and bringing results to our wider campaign to cut burdensome and unnecessary red tape.
147,fine-tune/20131121-0900-PLENARY-9-en_20131121-13:02:57_0,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'person'| 'filler': 'creutzmann'}],mr president in concluding the creutzmann report the eu has been able to provide an improved programme to replace the previous competiveness and innovation framework.
148,fine-tune/20131121-0900-PLENARY-9-en_20131121-13:02:57_3,[{'type': 'cardinal'| 'filler': 'five'}| {'type': 'cardinal'| 'filler': 'one'}],indeed this aim will provide one of the five fundamental indicators for the achievement of the programme's objectives.
149,fine-tune/20131121-0900-PLENARY-9-en_20131121-12:51:10_2,[{'type': 'gpe'| 'filler': 'palestine'}| {'type': 'norp'| 'filler': 'israeli'}| {'type': 'gpe'| 'filler': 'eu'}],given that funding for university and public research centres is a lifeline at a time of economic crisis it is unfair that large companies will now receive a larger slice of the funding. furthermore i would have preferred to see a much more explicit mention of the new eu guidelines for preventing funding going to israeli companies with activities in the occupied territories of palestine.
150,fine-tune/20131121-0900-PLENARY-9-en_20131121-13:14:27_1,[],since the foundation of the state that this neutrality would be recognised and respected and that there would be no effort to coerce us to be part of anything greater.
151,fine-tune/20131121-0900-PLENARY-9-en_20131121-13:14:27_2,[],neutrality has served us well particularly in relation to being able to send peace missions through our defence forces across the world where they have had great acceptability because we were a neutral country.
152,fine-tune/20131121-0900-PLENARY-9-en_20131121-13:14:27_3,[],that point should not be lost. having said that we recognise the subsidiarity rules.
153,fine-tune/20180531-0900-PLENARY-8-en_20180531-12:28:14_1,[{'type': 'loc'| 'filler': 'europe'}],this is vital for small theatres across europe.
154,fine-tune/20180531-0900-PLENARY-8-en_20180531-12:28:14_0,[{'type': 'org'| 'filler': 'parliament'}],madam president i am moving this oral amendment so that parliament has the opportunity to express its support for the current exemption for stage lighting from the ecodesign regulations.
155,fine-tune/20150210-0900-PLENARY-9-en_20150210-17:20:54_3,[],and yes of course we have to deal with the root causes but let us accept that our own failure in being able to help do so means that we have an obligation to help.
