ID,duration,wav,semantics,transcript
46387,2.3036875,slurp_real/audio-1494417960.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'artist_name'| 'filler': 'katy perry'}]},ok google what happened to katy perry
46388,4.16,slurp_real/audio-1501697263-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'tuesday'}| {'type': 'event_name'| 'filler': 'meeting'}| {'type': 'relation'| 'filler': 'client'}| {'type': 'time'| 'filler': 'ten am'}]},remind me about tuesday meeting with client at ten am
46389,4.66725,slurp_real/audio-1501697263.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'tuesday'}| {'type': 'event_name'| 'filler': 'meeting'}| {'type': 'relation'| 'filler': 'client'}| {'type': 'time'| 'filler': 'ten am'}]},remind me about tuesday meeting with client at ten am
46390,4.736,slurp_real/audio-1489673905-headset.flac,{'scenario': 'datetime'| 'action': 'convert'| 'entities': [{'type': 'place_name'| 'filler': 'boston'}| {'type': 'place_name'| 'filler': 'los angeles'}]},can you tell how many hours of difference are between boston and los angeles
46391,4.735375,slurp_real/audio-1489673905.flac,{'scenario': 'datetime'| 'action': 'convert'| 'entities': [{'type': 'place_name'| 'filler': 'boston'}| {'type': 'place_name'| 'filler': 'los angeles'}]},can you tell how many hours of difference are between boston and los angeles
46392,6.656,slurp_real/audio-1494511732-headset.flac,{'scenario': 'datetime'| 'action': 'convert'| 'entities': [{'type': 'place_name'| 'filler': 'boston'}| {'type': 'place_name'| 'filler': 'los angeles'}]},can you tell how many hours of difference are between boston and los angeles
46393,6.7190625,slurp_real/audio-1494511732.flac,{'scenario': 'datetime'| 'action': 'convert'| 'entities': [{'type': 'place_name'| 'filler': 'boston'}| {'type': 'place_name'| 'filler': 'los angeles'}]},can you tell how many hours of difference are between boston and los angeles
46394,2.432,slurp_real/audio-1502196202-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},did you get all that you needed today
46395,1.91975,slurp_real/audio-1502196202.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},did you get all that you needed today
46396,3.136,slurp_real/audio-1498647199-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},did you get all that you needed today
46397,0.96,slurp_real/audio-1490201325-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46398,0.959875,slurp_real/audio-1490201325.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46399,1.792,slurp_real/audio-1489504081-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46400,1.79175,slurp_real/audio-1489504081.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46401,1.664,slurp_real/audio-1434533341-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46402,1.6638125,slurp_real/audio-1434533341.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46403,1.536,slurp_real/audio-1497558251-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46404,1.5358125,slurp_real/audio-1497558251.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46405,1.664,slurp_real/audio-1490367842-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46406,1.6638125,slurp_real/audio-1490367842.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46407,0.576,slurp_real/audio-1495372370-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46408,0.6399375,slurp_real/audio-1495372370.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},turn off light
46409,3.072,slurp_real/audio-1501690476-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},open the calendar and create a new event
46410,3.1715625,slurp_real/audio-1501690476.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},open the calendar and create a new event
46411,2.048,slurp_real/audio-1502375182-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}| {'type': 'date'| 'filler': 'fifth march'}]},today is fifth march
46412,3.392,slurp_real/audio-1494416145-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},what is the current show with the maximum viewers choice on television
46413,3.4555625,slurp_real/audio-1494416145.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},what is the current show with the maximum viewers choice on television
46414,3.2,slurp_real/audio-1494418201-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},what is the current show with the maximum viewers choice on television
46415,3.3275625,slurp_real/audio-1494418201.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},what is the current show with the maximum viewers choice on television
46416,2.816,slurp_real/audio-1501150258-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'media_type'| 'filler': 'youtube'}]},show me a funny video on youtube
46417,3.204375,slurp_real/audio-1501150258.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'media_type'| 'filler': 'youtube'}]},show me a funny video on youtube
46418,1.984,slurp_real/audio-1496265910-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'media_type'| 'filler': 'youtube'}]},show me a funny video on youtube
46419,2.04775,slurp_real/audio-1496265910.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'media_type'| 'filler': 'youtube'}]},show me a funny video on youtube
46420,2.304,slurp_real/audio-1502308341-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},i want to hear song
46421,2.647125,slurp_real/audio-1502308341.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},i want to hear song
46422,1.344,slurp_real/audio-1490356375-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},it should spices
46423,3.072,slurp_real/audio-1434531366-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},it should spices
46424,3.648,slurp_real/audio-1501758926-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': []},google what is the temperature outside
46425,3.5835,slurp_real/audio-1501758926.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': []},google what is the temperature outside
46426,3.264,slurp_real/audio-1497622563-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': []},google what is the temperature outside
46427,3.3275625,slurp_real/audio-1497622563.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': []},google what is the temperature outside
46428,2.24,slurp_real/audio-1490006146-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'person'| 'filler': 'john'}]},pawel prepare the meeting with john
46429,3.136,slurp_real/audio-1502308591-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'person'| 'filler': 'john'}]},pawel prepare the meeting with john
46430,3.5526875,slurp_real/audio-1502308591.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'person'| 'filler': 'john'}]},pawel prepare the meeting with john
46431,2.943625,slurp_real/audio-1501756294.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'homosapien'}]},check wikipedia for a definition of the word homosapien
46432,3.2,slurp_real/audio-1494418420-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'homosapien'}]},check wikipedia for a definition of the word homosapien
46433,3.3275625,slurp_real/audio-1494418420.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'homosapien'}]},check wikipedia for a definition of the word homosapien
46434,4.736,slurp_real/audio-1434535489-headset.flac,"{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': ""next week's""}| {'type': 'event_name'| 'filler': 'managers meeting'}| {'type': 'date'| 'filler': 'tuesday'}]}",open a reminder about next week's managers meeting on tuesday
46435,4.735375,slurp_real/audio-1434535489.flac,"{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': ""next week's""}| {'type': 'event_name'| 'filler': 'managers meeting'}| {'type': 'date'| 'filler': 'tuesday'}]}",open a reminder about next week's managers meeting on tuesday
46436,3.328,slurp_real/audio-1497864736-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'jen'}| {'type': 'date'| 'filler': 'last night'}]},did i get an email from jen last night
46437,3.3275625,slurp_real/audio-1497864736.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'jen'}| {'type': 'date'| 'filler': 'last night'}]},did i get an email from jen last night
46438,2.944,slurp_real/audio-1500039489-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'jen'}| {'type': 'date'| 'filler': 'last night'}]},did i get an email from jen last night
46439,2.943625,slurp_real/audio-1500039489.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'jen'}| {'type': 'date'| 'filler': 'last night'}]},did i get an email from jen last night
46440,3.584,slurp_real/audio-1501773465-headset.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'coca cola'}]},current price of coca cola stock
46441,3.5835,slurp_real/audio-1501773465.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'coca cola'}]},current price of coca cola stock
46442,2.752,slurp_real/audio-1490369010-headset.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'coca cola'}]},current price of coca cola stock
46443,2.751625,slurp_real/audio-1490369010.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'coca cola'}]},current price of coca cola stock
46444,2.24,slurp_real/audio-1494606340-headset.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'coca cola'}]},current price of coca cola stock
46445,2.3036875,slurp_real/audio-1494606340.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'coca cola'}]},current price of coca cola stock
46446,3.008,slurp_real/audio-1490194140-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}]},what is the amount for train ticket booking
46447,3.007625,slurp_real/audio-1490194140.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}]},what is the amount for train ticket booking
46448,1.984,slurp_real/audio-1490202181-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}]},what is the amount for train ticket booking
46449,1.98375,slurp_real/audio-1490202181.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}]},what is the amount for train ticket booking
46450,2.88,slurp_real/audio-1501764735-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}]},what is the amount for train ticket booking
46451,2.815625,slurp_real/audio-1501764735.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}]},what is the amount for train ticket booking
46452,6.464,slurp_real/audio-1490020624-headset.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell me the simple interest of seven with interest in two year
46453,6.591125,slurp_real/audio-1490020624.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell me the simple interest of seven with interest in two year
46454,3.2635625,slurp_real/audio-1498576576.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell me the simple interest of seven with interest in two year
46455,6.272,slurp_real/audio-1501407167-headset.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell me the simple interest of seven with interest in two year
46456,6.896375,slurp_real/audio-1501407167.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell me the simple interest of seven with interest in two year
46457,5.12,slurp_real/audio-1502895104-headset.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell me the simple interest of seven with interest in two year
46458,4.8633125,slurp_real/audio-1502895104.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell me the simple interest of seven with interest in two year
46459,5.376,slurp_real/audio-1502111551-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': []},convert currency calculator
46460,5.921125,slurp_real/audio-1502111551.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': []},convert currency calculator
46461,2.176,slurp_real/audio-1498645420-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'czk'}| {'type': 'currency_name'| 'filler': 'euro'}]},convert czk to euro
46462,2.04775,slurp_real/audio-1489152666.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'absolute'}]},define the word absolute
46463,4.48,slurp_real/audio-1490183897-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i need you to say that last information again but much louder
46464,4.479375,slurp_real/audio-1490183897.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i need you to say that last information again but much louder
46465,3.6475,slurp_real/audio-1498571985.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i need you to say that last information again but much louder
46466,4.16,slurp_real/audio--1504191625-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i need you to say that last information again but much louder
46467,4.1594375,slurp_real/audio--1504191625.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i need you to say that last information again but much louder
46468,4.096,slurp_real/audio-1490197983-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'five hundred and thirty am'}| {'type': 'date'| 'filler': 'tomorrow'}]},olly i need an alarm set for five hundred and thirty am tomorrow
46469,4.0954375,slurp_real/audio-1490197983.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'five hundred and thirty am'}| {'type': 'date'| 'filler': 'tomorrow'}]},olly i need an alarm set for five hundred and thirty am tomorrow
46470,6.7190625,slurp_real/audio-1497452169.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'five hundred and thirty am'}| {'type': 'date'| 'filler': 'tomorrow'}]},olly i need an alarm set for five hundred and thirty am tomorrow
